User_ID,Trip_ID,Point_ID,Latitude,Longitude,Time,Date,Speed,Altitude,Speed_km/h,Latitude_WGS84,Longitude_WGS84,Distance,Time_Difference,Acceleration
Bullis1,001,92,60290912,15249046,17:43:46,09-06-2011,3820,-1,38.2,60.484853333333334,15.415076666666666,0.19321219584696606,30.0,0.21574074074074076
Bullis1,001,93,60291839,15247239,17:44:16,09-06-2011,2740,-1,27.4,60.486398333333334,15.412065,0.23818335088669412,30.0,-0.10000000000000006
Bullis1,001,94,60292664,15248344,17:44:46,09-06-2011,4270,-1,42.7,60.48777333333334,15.413906666666666,0.18317526781301952,30.0,0.14166666666666672
Bullis1,001,95,60294745,15245035,17:45:16,09-06-2011,1400,-1,14.0,60.49124166666667,15.408391666666667,0.48987926609440485,30.0,-0.2657407407407408
Bullis1,002,1,60292519,15247063,13:30:03,10-06-2011,10,-1,0.1,60.48753166666667,15.411771666666667,0,0,0
Bullis1,002,2,60292602,15247996,13:50:18,10-06-2011,1910,-1,19.1,60.48767,15.413326666666666,0.08655435758608741,1215.0,0.004343850022862369
Bullis1,002,3,60291979,15247610,13:50:48,10-06-2011,2190,-1,21.9,60.48663166666667,15.412683333333334,0.12071555807121763,30.0,0.025925925925925894
Bullis1,002,4,60291532,15246567,13:51:18,10-06-2011,1340,-1,13.4,60.485886666666666,15.410945,0.12621363438235755,30.0,-0.07870370370370369
Bullis1,002,5,60290975,15245155,13:51:48,10-06-2011,2470,-1,24.7,60.48495833333333,15.408591666666666,0.16515023860274466,30.0,0.10462962962962961
Bullis1,002,6,60290628,15243762,13:52:18,10-06-2011,2070,-1,20.7,60.48438,15.40627,0.14251664625512148,30.0,-0.03703703703703702
Bullis1,002,7,60289952,15244095,13:52:48,10-06-2011,2910,-1,29.1,60.48325333333333,15.406825,0.1289162427806795,30.0,0.07777777777777779
Bullis1,002,8,60289115,15245094,13:53:18,10-06-2011,2690,-1,26.9,60.481858333333335,15.40849,0.1799490000652207,30.0,-0.020370370370370417
Bullis1,002,9,60288651,15245094,13:53:51,10-06-2011,229,-1,2.29,60.481085,15.40849,0.0859907432713416,33.0,-0.20715488215488212
Bullis1,002,10,60289138,15245154,13:55:31,10-06-2011,3150,-1,31.5,60.481896666666664,15.40859,0.09041934663872205,100.0,0.08113888888888889
Bullis1,002,11,60290408,15243713,13:56:01,10-06-2011,3479,-1,34.79,60.48401333333333,15.406188333333333,0.26964207412950403,30.0,0.030462962962962928
